key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,key_resp_welcome.duration,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1.started,key_resp_instruction1.keys,key_resp_instruction1.rt,key_resp_instruction1.duration,key_resp_instruction2.started,key_resp_instruction2.keys,key_resp_instruction2.rt,key_resp_instruction2.duration,key_resp_instruction3.started,key_resp_instruction3.keys,key_resp_instruction3.rt,key_resp_instruction3.duration
0.0009,space,1.1643,,,2023-10-31_11h08.06.746,SlotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,
,,,,,2023-10-31_11h08.06.746,SlotMachine_updated,2023.1.3,MacIntel,60.0024001,1.1873,space,2.7938,,,,,,,,,
,,,,,2023-10-31_11h08.06.746,SlotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,3.9948,space,1.0162,,,,,
,,,,,2023-10-31_11h08.06.746,SlotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,5.0272,space,20.2705,
,,,,,2023-10-31_11h08.06.746,SlotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,
