key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,key_resp_welcome.duration,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1.started,key_resp_instruction1.keys,key_resp_instruction1.rt,key_resp_instruction1.duration,key_resp_instruction2.started,key_resp_instruction2.keys,key_resp_instruction2.rt,key_resp_instruction2.duration,key_resp_instruction3.started,key_resp_instruction3.keys,key_resp_instruction3.rt,key_resp_instruction3.duration
0.0007,space,43.4347,,,2023-10-10_16h18.11.590,SlotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,
,,,,,2023-10-10_16h18.11.590,SlotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,
,,,,,2023-10-10_16h18.11.590,SlotMachine_updated,2023.1.3,MacIntel,60.04202942,185.3191,space,72.8333,,,,,,,,,
,,,,,2023-10-10_16h18.11.590,SlotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,258.1715,v,0.0007,,,,,
,,,,,2023-10-10_16h18.11.590,SlotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,258.1936,space,0.9968,
