key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,key_resp_welcome.duration,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1.started,key_resp_instruction1.keys,key_resp_instruction1.rt,key_resp_instruction1.duration,key_resp_instruction2.started,key_resp_instruction2.keys,key_resp_instruction2.rt,key_resp_instruction2.duration,key_resp_instruction3.started,key_resp_instruction3.keys,key_resp_instruction3.rt,key_resp_instruction3.duration
0.0004,space,0.9063,,,2023-10-27_13h56.45.787,SlotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,
,,,,,2023-10-27_13h56.45.787,SlotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,
,,,,,2023-10-27_13h56.45.787,SlotMachine_updated,2023.1.3,MacIntel,60.0024001,142.6179,space,166.0499,,,,,,,,,
,,,,,2023-10-27_13h56.45.787,SlotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,308.691,space,0.8267,,,,,
,,,,,2023-10-27_13h56.45.787,SlotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,309.5407,space,0.7802,
