key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,key_resp_welcome.duration,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1.started,key_resp_instruction1.keys,key_resp_instruction1.rt,key_resp_instruction1.duration,key_resp_instruction2.started,key_resp_instruction2.keys,key_resp_instruction2.rt,key_resp_instruction2.duration,key_resp_instruction3.started,key_resp_instruction3.keys,key_resp_instruction3.rt,key_resp_instruction3.duration,practiceCondition,practice_reward_seqs,key_resp_practice_slots.started,key_resp_practice_slots.keys,key_resp_practice_slots.rt,key_resp_practice_slots.duration,presentationInterval,"practice_reward_seq: 2,1,3",reward_Img,Cuml_rew,currentPracticeTrialReward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,"practice_reward_seq: 2,3,1",text_block_break.started,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_block.ran,"practice_reward_seq: 1,3,2","practice_reward_seq: 3,1,2",key_resp_practice_end.started,key_resp_practice_end.keys,key_resp_practice_end.rt,key_resp_practice_end.duration,text_main_instruction.started,BlockCondition,BlockOrderIndices,key_resp_main_instruction.started,key_resp_main_instruction.keys,key_resp_main_instruction.rt,key_resp_main_instruction.duration,blockNumber,blockAssignment,currentCondition,main_reward_seqs,key_resp_slots_presentation.started,key_resp_slots_presentation.keys,key_resp_slots_presentation.rt,key_resp_slots_presentation.duration,Main_presentationInterval,rewardPresentationTime,Main_reward_seq,Random value generated,Main_reward_Img,Main_Cumul_Reward,Main_currentTrialReward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,268.2689,up,0.0618,,0.5,,stimuli/card_100_transparent.png,610,100,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,269.152,up,0.086,,0.5,,stimuli/card_100_transparent.png,710,100,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,270.0508,up,0.0133,,1.5,,stimuli/card_100_transparent.png,810,100,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,271.8854,up,0.0157,,1,,stimuli/card_100_transparent.png,910,100,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.2177,space,1.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.4695,1,"[0,1,2,3,4,5,6,7,8,9]",274.4695,space,0.7282,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,"[12,15]","[[2,1,3],[2,3,1]]",275.2276,up,1.6734,,1,0.3,"[2,1,3]",0.044572669,stimuli/card_0_transparent.png,0,0,0,0,0,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.2229,up,0.172,,0.5,0.3,"[2,1,3]",0.510961898,stimuli/card_100_transparent.png,100,100,1,0,1,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.2069,up,0.1993,,1.5,0.3,"[2,1,3]",0.529458143,stimuli/card_100_transparent.png,200,100,2,0,2,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.2234,up,0.1653,,1,0.3,"[2,1,3]",0.123787671,stimuli/card_10_transparent.png,210,10,3,0,3,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.7071,right,0.0369,,0.5,0.3,"[2,1,3]",0.535441711,stimuli/card_0_transparent.png,210,0,4,0,4,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.5569,up,0.049,,0.5,0.3,"[2,1,3]",0.671167165,stimuli/card_100_transparent.png,310,100,5,0,5,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.4234,left,0.254,,1,0.3,"[2,1,3]",0.510187707,stimuli/card_10_transparent.png,320,10,6,0,6,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.9891,up,0.0011,,0.5,0.3,"[2,1,3]",0.748242165,stimuli/card_100_transparent.png,420,100,7,0,7,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.8123,up,0.0492,,0.5,0.3,"[2,1,3]",0.549391396,stimuli/card_100_transparent.png,520,100,8,0,8,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.6788,up,0.1167,,1,0.3,"[2,1,3]",0.211817129,stimuli/card_100_transparent.png,620,100,9,0,9,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.1113,up,0.0173,,1.5,0.3,"[2,1,3]",0.621189251,stimuli/card_100_transparent.png,720,100,10,0,10,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.9466,up,0.0506,,0.5,0.3,"[2,1,3]",0.086008645,stimuli/card_0_transparent.png,720,0,11,0,11,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.8123,up,0.0898,,1.5,0.3,"[2,3,1]",0.788039702,stimuli/card_0_transparent.png,720,0,12,0,12,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.7133,right,0.4898,,0.5,0.3,"[2,3,1]",0.248187149,stimuli/card_100_transparent.png,820,100,13,0,13,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0127,up,0.0007,,1.5,0.3,"[2,3,1]",0.77362407,stimuli/card_0_transparent.png,820,0,14,0,14,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.8173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"[6,15]","[[1,3,2],[3,2,1]]",301.8218,right,0.0783,,1,0.3,"[1,3,2]",0.120909033,stimuli/card_100_transparent.png,100,100,0,0,0,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.2178,left,0.6665,,1,0.3,"[1,3,2]",0.425177216,stimuli/card_100_transparent.png,200,100,1,0,1,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.2017,left,0.0477,,1.5,0.3,"[1,3,2]",0.733958726,stimuli/card_100_transparent.png,300,100,2,0,2,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.0573,left,0.2516,,1,0.3,"[1,3,2]",0.953928565,stimuli/card_100_transparent.png,400,100,3,0,3,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.6239,left,0.2121,,1.5,0.3,"[1,3,2]",0.870283578,stimuli/card_100_transparent.png,500,100,4,0,4,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.6567,left,1.7905,,1.5,0.3,"[1,3,2]",0.398917016,stimuli/card_100_transparent.png,600,100,5,0,5,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.256,left,0.0878,,0.5,0.3,"[3,2,1]",0.116953999,stimuli/card_10_transparent.png,610,10,6,0,6,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.1473,left,0.0876,,0.5,0.3,"[3,2,1]",0.352796715,stimuli/card_0_transparent.png,610,0,7,0,7,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0575,left,0.0309,,1.5,0.3,"[3,2,1]",0.820047894,stimuli/card_0_transparent.png,610,0,8,0,8,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.8966,up,0.1389,,1,0.3,"[3,2,1]",0.612696665,stimuli/card_10_transparent.png,620,10,9,0,9,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.3462,right,0.3482,,1.5,0.3,"[3,2,1]",0.529297939,stimuli/card_100_transparent.png,720,100,10,0,10,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.5129,right,0.018,,0.5,0.3,"[3,2,1]",0.152494024,stimuli/card_10_transparent.png,730,10,11,0,11,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.3467,right,0.0103,,0.5,0.3,"[3,2,1]",0.429048185,stimuli/card_100_transparent.png,830,100,12,0,12,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.1795,right,0.0216,,0.5,0.3,"[3,2,1]",0.700735282,stimuli/card_100_transparent.png,930,100,13,0,13,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0119,right,0.0344,,1,0.3,"[3,2,1]",0.603507478,stimuli/card_100_transparent.png,1030,100,14,0,14,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.3609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,"[15,15]","[[3,1,2],[3,1,2]]",330.3542,left,0.7585,,1.5,0.3,"[3,1,2]",0.300287536,stimuli/card_0_transparent.png,0,0,0,0,0,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.9188,up,0.0429,,1.5,0.3,"[3,1,2]",0.651653308,stimuli/card_100_transparent.png,100,100,1,0,1,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.7685,up,0.0163,,1.5,0.3,"[3,1,2]",0.251413612,stimuli/card_100_transparent.png,200,100,2,0,2,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.601,up,0.0705,,0.5,0.3,"[3,1,2]",0.357653274,stimuli/card_100_transparent.png,300,100,3,0,3,0,1,,,,,
,,,,,2023-10-06_14h47.33.123,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.473,up,0.0634,,1,0.3,"[3,1,2]",0.934978342,stimuli/card_100_transparent.png,400,100,4,0,4,0,1,,,,,
