key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,key_resp_welcome.duration,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1.started,key_resp_instruction1.keys,key_resp_instruction1.rt,key_resp_instruction1.duration,key_resp_instruction2.started,key_resp_instruction2.keys,key_resp_instruction2.rt,key_resp_instruction2.duration,key_resp_instruction3.started,key_resp_instruction3.keys,key_resp_instruction3.rt,key_resp_instruction3.duration,practiceCondition,practice_reward_seqs,key_resp_practice_slots.started,key_resp_practice_slots.keys,key_resp_practice_slots.rt,key_resp_practice_slots.duration,presentationInterval,"practice_reward_seq: 2,1,3",reward_Img,Cuml_rew,currentPracticeTrialReward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,"practice_reward_seq: 2,3,1",text_block_break.started,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_block.ran,"practice_reward_seq: 1,3,2","practice_reward_seq: 3,1,2",key_resp_practice_end.started,key_resp_practice_end.keys,key_resp_practice_end.rt,key_resp_practice_end.duration,text_main_instruction.started,BlockCondition,BlockOrderIndices,key_resp_main_instruction.started,key_resp_main_instruction.keys,key_resp_main_instruction.rt,key_resp_main_instruction.duration,blockNumber,blockAssignment,currentCondition,main_reward_seqs,key_resp_slots_presentation.started,key_resp_slots_presentation.keys,key_resp_slots_presentation.rt,key_resp_slots_presentation.duration,Main_presentationInterval,rewardPresentationTime,Main_reward_seq,Random value generated,Main_reward_Img,Main_Cumul_Reward,Main_currentTrialReward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,226.6795,up,1.7502,,0.5,,stimuli/card_100_transparent.png,220,100,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,229.2443,up,0.2508,,1,,stimuli/card_100_transparent.png,320,100,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,230.8099,up,0.3432,,1,,stimuli/card_10_transparent.png,330,10,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,232.4735,up,0.3147,,0.5,,stimuli/card_100_transparent.png,430,100,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,233.607,up,0.2955,,0.5,,stimuli/card_100_transparent.png,530,100,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,234.722,up,0.3475,,1,,stimuli/card_100_transparent.png,630,100,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,236.3884,up,0.4145,,1.5,,stimuli/card_100_transparent.png,730,100,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.6203,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.6142,space,6.8046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.4325,2,"[2,4,8,0,1,3,9,6,8,5]",250.4325,space,2.9157,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,"[15,15]","[[3,1,2],[3,1,2]]",253.3717,left,1.0699,,0.5,0.3,"[3,1,2]",0.621092811,stimuli/card_0_transparent.png,0,0,0,0,0,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.2639,up,0.3417,,0.5,0.3,"[3,1,2]",0.220013706,stimuli/card_100_transparent.png,100,100,1,0,1,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.4131,up,0.2953,,1,0.3,"[3,1,2]",0.807475859,stimuli/card_100_transparent.png,200,100,2,0,2,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0298,up,0.4855,,1,0.3,"[3,1,2]",0.980607661,stimuli/card_100_transparent.png,300,100,3,0,3,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.8265,right,0.0736,,1.5,0.3,"[3,1,2]",0.241843988,stimuli/card_10_transparent.png,310,10,4,0,4,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.7099,up,0.0079,,1,0.3,"[3,1,2]",0.135593945,stimuli/card_10_transparent.png,320,10,5,0,5,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.0409,up,0.0295,,0.5,0.3,"[3,1,2]",0.048722313,stimuli/card_0_transparent.png,320,0,6,0,6,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.8907,up,0.185,,1,0.3,"[3,1,2]",0.274660689,stimuli/card_100_transparent.png,420,100,7,0,7,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.3908,up,0.2725,,0.5,0.3,"[3,1,2]",0.325159353,stimuli/card_100_transparent.png,520,100,8,0,8,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.4724,up,0.2485,,0.5,0.3,"[3,1,2]",0.174256124,stimuli/card_10_transparent.png,530,10,9,0,9,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.5377,up,0.3407,,0.5,0.3,"[3,1,2]",0.669823731,stimuli/card_100_transparent.png,630,100,10,0,10,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.6871,up,0.2828,,1,0.3,"[3,1,2]",0.098205914,stimuli/card_0_transparent.png,630,0,11,0,11,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.2855,up,0.4194,,1,0.3,"[3,1,2]",0.388826018,stimuli/card_100_transparent.png,730,100,12,0,12,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.0166,up,0.3686,,1.5,0.3,"[3,1,2]",0.603625202,stimuli/card_100_transparent.png,830,100,13,0,13,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.1985,up,0.3133,,0.5,0.3,"[3,1,2]",0.846064728,stimuli/card_100_transparent.png,930,100,14,0,14,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.3315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,"[5,15]","[[1,2,3],[3,1,2]]",280.3322,right,0.4911,,1.5,0.3,"[1,2,3]",0.004261383,stimuli/card_100_transparent.png,100,100,0,0,0,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.6439,right,0.3509,,0.5,0.3,"[1,2,3]",0.936051205,stimuli/card_0_transparent.png,100,0,1,0,1,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.8085,right,0.1507,,1,0.3,"[1,2,3]",0.38299595,stimuli/card_0_transparent.png,100,0,2,0,2,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.2621,left,0.4091,,1.5,0.3,"[1,2,3]",0.869364501,stimuli/card_100_transparent.png,200,100,3,0,3,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.4757,left,0.128,,0.5,0.3,"[1,2,3]",0.757367766,stimuli/card_100_transparent.png,300,100,4,0,4,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.4245,left,0.2058,,1.5,0.3,"[3,1,2]",0.204792626,stimuli/card_0_transparent.png,300,0,5,0,5,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.4376,left,0.0398,,1,0.3,"[3,1,2]",0.05515793,stimuli/card_100_transparent.png,400,100,6,0,6,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.7868,left,0.2653,,1.5,0.3,"[3,1,2]",0.297653498,stimuli/card_0_transparent.png,400,0,7,0,7,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.8675,left,0.0882,,0.5,0.3,"[3,1,2]",0.956224048,stimuli/card_0_transparent.png,400,0,8,0,8,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.7669,up,0.1727,,1,0.3,"[3,1,2]",0.073617608,stimuli/card_0_transparent.png,400,0,9,0,9,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.2545,up,0.0821,,1,0.3,"[3,1,2]",0.60432984,stimuli/card_100_transparent.png,500,100,10,0,10,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.6528,up,0.0792,,1,0.3,"[3,1,2]",0.619928169,stimuli/card_100_transparent.png,600,100,11,0,11,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0522,up,0.7136,,1,0.3,"[3,1,2]",0.272019949,stimuli/card_100_transparent.png,700,100,12,0,12,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0838,up,0.1164,,0.5,0.3,"[3,1,2]",0.033818889,stimuli/card_0_transparent.png,700,0,13,0,13,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.0149,up,0.1174,,0.5,0.3,"[3,1,2]",0.744325039,stimuli/card_100_transparent.png,800,100,14,0,14,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.9479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,"[8,15]","[[3,2,1],[3,1,2]]",307.9458,left,0.567,,0.5,0.3,"[3,2,1]",0.085154261,stimuli/card_100_transparent.png,100,100,0,0,0,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.3251,up,0.8108,,0.5,0.3,"[3,2,1]",0.901064619,stimuli/card_10_transparent.png,110,10,1,0,1,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.9576,right,0.384,,1,0.3,"[3,2,1]",0.667473048,stimuli/card_100_transparent.png,210,100,2,0,2,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.6554,right,0.2633,,1,0.3,"[3,2,1]",0.341585242,stimuli/card_100_transparent.png,310,100,3,0,3,0,1,,,,,
,,,,,2023-10-09_16h09.43.991,SlotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.2368,right,0.3306,,0.5,0.3,"[3,2,1]",0.661046022,stimuli/card_100_transparent.png,410,100,4,0,4,0,1,,,,,
