key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,key_resp_welcome.duration,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1.started,key_resp_instruction1.keys,key_resp_instruction1.rt,key_resp_instruction1.duration,key_resp_instruction2.started,key_resp_instruction2.keys,key_resp_instruction2.rt,key_resp_instruction2.duration,key_resp_instruction3.started,key_resp_instruction3.keys,key_resp_instruction3.rt,key_resp_instruction3.duration
0.0005,space,2.6514,,,2023-10-06_14h15.22.908,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,
,,,,,2023-10-06_14h15.22.908,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,
,,,,,2023-10-06_14h15.22.908,slotMachine_updated,2023.1.3,MacIntel,60.0024001,144.3715,space,150.867,,,,,,,,,
,,,,,2023-10-06_14h15.22.908,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,295.2584,space,31.1011,,,,,
,,,,,2023-10-06_14h15.22.908,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,326.3729,space,93.5661,
