key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,key_resp_welcome.duration,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1.started,key_resp_instruction1.keys,key_resp_instruction1.rt,key_resp_instruction1.duration,key_resp_instruction2.started,key_resp_instruction2.keys,key_resp_instruction2.rt,key_resp_instruction2.duration,key_resp_instruction3.started,key_resp_instruction3.keys,key_resp_instruction3.rt,key_resp_instruction3.duration
0.0004,space,1.0591,,,2023-10-27_13h10.22.561,SlotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,
,,,,,2023-10-27_13h10.22.561,SlotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,
,,,,,2023-10-27_13h10.22.561,SlotMachine_updated,2023.1.3,MacIntel,60.0024001,142.6933,space,31.5954,,,,,,,,,
,,,,,2023-10-27_13h10.22.561,SlotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,174.3097,space,0.9547,,,,,
,,,,,2023-10-27_13h10.22.561,SlotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,175.2777,space,0.7116,
